journey_id,path,num_touchpoints,converted,revenue
4489,Paid Search > Email,2,0,0
4490,Organic Search,1,1,555.86
4491,Social Media,1,0,0
4492,Paid Search > Social Media > Social Media,3,0,0
4493,Email > Direct,2,0,0
4494,Direct,1,0,0
4495,Paid Search > Social Media > Direct,3,0,0
4496,Email > Paid Search,2,0,0
4497,Social Media > Organic Search > Social Media > Organic Search > Email,5,1,333.07
4498,Organic Search > Direct > Direct,3,0,0
4499,Email,1,1,514.41
4500,Direct > Email,2,0,0
4501,Organic Search > Direct,2,1,186.42
4502,Organic Search > Email > Social Media,3,1,498.58
4503,Direct,1,0,0
4504,Paid Search,1,1,227.17
4505,Organic Search,1,0,0
4506,Email,1,1,1108.84
4507,Organic Search > Organic Search > Social Media > Direct,4,1,62.53
4508,Paid Search,1,1,141.06
4509,Paid Search > Social Media > Paid Search,3,0,0
4510,Social Media,1,1,241.41
4511,Organic Search > Direct,2,0,0
4512,Social Media,1,0,0
4513,Social Media,1,0,0
4514,Organic Search > Paid Search > Paid Search,3,0,0
4515,Direct > Paid Search,2,0,0
4516,Organic Search > Social Media > Social Media,3,0,0
4517,Social Media > Organic Search,2,0,0
4518,Organic Search > Organic Search,2,0,0
4519,Paid Search > Social Media,2,0,0
4520,Direct,1,0,0
4521,Organic Search > Paid Search > Organic Search > Paid Search > Social Media > Direct > Direct,7,0,0
4522,Social Media,1,0,0
4523,Organic Search > Paid Search > Direct,3,0,0
4524,Direct > Paid Search > Paid Search > Social Media,4,0,0
4525,Organic Search,1,0,0
4526,Direct,1,1,355.78
4527,Social Media,1,0,0
4528,Organic Search > Social Media,2,0,0
4529,Paid Search,1,0,0
4530,Social Media,1,0,0
4531,Paid Search,1,1,383.32
4532,Social Media > Email > Organic Search > Paid Search,4,0,0
4533,Organic Search > Organic Search > Email,3,0,0
4534,Social Media,1,0,0
4535,Email > Organic Search,2,1,201.8
4536,Paid Search,1,0,0
4537,Direct,1,1,619.24
4538,Email > Paid Search,2,1,745.91
4539,Direct,1,0,0
4540,Paid Search,1,1,483.94
4541,Paid Search,1,0,0
4542,Organic Search > Email,2,1,140.34
4543,Organic Search > Paid Search,2,0,0
4544,Social Media,1,1,438.67
4545,Paid Search,1,0,0
4546,Email > Paid Search,2,1,1216.25
4547,Organic Search,1,1,169.75
4548,Organic Search,1,1,1934.62
4549,Social Media,1,1,195.26
4550,Direct,1,1,50.69
4551,Paid Search > Direct,2,0,0
4552,Organic Search > Social Media > Paid Search,3,1,609.32
4553,Organic Search > Email > Email,3,0,0
4554,Organic Search > Paid Search,2,1,65.29
4555,Organic Search,1,0,0
4556,Social Media > Paid Search,2,0,0
4557,Paid Search,1,0,0
4558,Organic Search,1,0,0
4559,Organic Search > Organic Search,2,0,0
4560,Paid Search,1,1,51.4
4561,Email,1,1,304.17
4562,Organic Search > Paid Search,2,0,0
4563,Organic Search > Email > Social Media > Paid Search,4,0,0
4564,Organic Search,1,1,469.41
4565,Paid Search,1,0,0
4566,Direct,1,1,280.46
4567,Direct,1,0,0
4568,Organic Search,1,1,454.1
4569,Organic Search > Organic Search,2,0,0
4570,Organic Search,1,1,418.94
4571,Direct > Social Media > Email,3,1,165.49
4572,Paid Search > Organic Search,2,1,161.23
4573,Organic Search > Social Media > Paid Search,3,1,308.56
4574,Paid Search,1,0,0
4575,Organic Search,1,0,0
4576,Social Media > Paid Search > Direct,3,0,0
4577,Email,1,1,389.12
4578,Social Media,1,1,663.68
4579,Paid Search > Social Media > Email,3,1,197.14
4580,Paid Search,1,1,482.27
4581,Social Media > Organic Search,2,1,62.59
4582,Direct,1,1,183.74
4583,Email,1,1,186.87
4584,Paid Search,1,0,0
4585,Paid Search,1,1,421.48
4586,Organic Search,1,0,0
4587,Paid Search > Organic Search > Paid Search,3,1,238.5
4588,Organic Search > Paid Search,2,1,521.99
4589,Social Media,1,0,0
4590,Organic Search,1,1,112.99
4591,Organic Search > Direct > Email > Social Media > Paid Search,5,1,265.82
4592,Paid Search,1,0,0
4593,Paid Search,1,1,52.55
4594,Organic Search,1,1,59.03
4595,Organic Search > Paid Search,2,0,0
4596,Social Media > Paid Search > Social Media,3,0,0
4597,Paid Search,1,0,0
4598,Organic Search,1,0,0
4599,Organic Search,1,0,0
4600,Organic Search,1,0,0
4601,Organic Search > Paid Search > Email > Organic Search > Social Media > Paid Search,6,1,1016.65
4602,Email > Email,2,0,0
4603,Paid Search > Direct,2,0,0
4604,Organic Search > Direct > Social Media > Organic Search > Organic Search > Paid Search,6,1,730.08
4605,Social Media,1,0,0
4606,Paid Search > Direct,2,1,163.65
4607,Social Media,1,1,246.29
4608,Organic Search,1,0,0
4609,Social Media,1,0,0
4610,Organic Search > Email > Social Media,3,1,804.54
4611,Organic Search > Direct,2,1,189.3
4612,Paid Search,1,0,0
4613,Email,1,0,0
4614,Paid Search,1,0,0
4615,Direct,1,1,1894.79
4616,Organic Search > Direct,2,1,125.8
4617,Organic Search,1,0,0
4618,Organic Search,1,1,458.89
4619,Direct,1,0,0
4620,Social Media > Paid Search > Social Media > Email > Organic Search,5,1,163.4
4621,Organic Search > Paid Search > Social Media,3,0,0
4622,Organic Search > Social Media > Paid Search > Social Media > Email > Paid Search,6,0,0
4623,Paid Search,1,1,359.93
4624,Organic Search,1,1,354.49
4625,Direct,1,1,791.8
4626,Direct,1,1,1895.46
4627,Organic Search > Paid Search > Email,3,0,0
4628,Organic Search,1,1,358.2
4629,Organic Search > Social Media > Paid Search > Social Media,4,0,0
4630,Direct,1,0,0
4631,Direct > Email > Direct > Paid Search,4,1,115.19
4632,Organic Search,1,0,0
4633,Email > Email > Paid Search,3,0,0
4634,Email,1,1,424.32
4635,Social Media > Email,2,1,1874.21
4636,Social Media > Social Media > Email > Direct,4,1,419.0
4637,Organic Search,1,0,0
4638,Direct,1,1,244.2
4639,Organic Search > Email,2,1,257.21
4640,Direct,1,1,777.37
4641,Organic Search > Paid Search > Email > Paid Search > Email > Direct,6,1,329.07
4642,Direct,1,0,0
4643,Direct > Direct > Paid Search > Email,4,0,0
4644,Social Media > Email,2,0,0
4645,Social Media > Email,2,0,0
4646,Organic Search,1,0,0
4647,Organic Search > Direct,2,0,0
4648,Organic Search > Email,2,1,206.28
4649,Paid Search,1,0,0
4650,Organic Search,1,0,0
4651,Direct,1,1,348.69
4652,Direct,1,0,0
4653,Email > Direct > Direct > Direct,4,0,0
4654,Organic Search,1,1,242.58
4655,Organic Search,1,0,0
4656,Social Media > Organic Search > Direct,3,0,0
4657,Organic Search,1,0,0
4658,Email,1,0,0
4659,Organic Search > Paid Search > Direct,3,1,283.13
4660,Organic Search > Paid Search > Direct,3,0,0
4661,Organic Search,1,0,0
4662,Paid Search,1,0,0
4663,Email > Email,2,0,0
4664,Social Media,1,0,0
4665,Organic Search > Direct,2,1,212.03
4666,Email > Organic Search > Direct,3,0,0
4667,Direct,1,0,0
4668,Organic Search > Direct,2,1,440.18
4669,Paid Search > Social Media > Direct > Paid Search,4,0,0
4670,Social Media > Organic Search,2,0,0
4671,Social Media,1,0,0
4672,Email,1,0,0
4673,Organic Search,1,0,0
4674,Paid Search,1,1,227.38
4675,Organic Search > Paid Search,2,0,0
4676,Organic Search > Paid Search > Email > Direct,4,1,147.97
4677,Organic Search > Social Media,2,0,0
4678,Social Media > Paid Search,2,0,0
4679,Email,1,1,252.11
4680,Direct,1,0,0
4681,Organic Search > Paid Search,2,1,88.54
4682,Email > Social Media,2,0,0
4683,Social Media > Paid Search,2,1,413.64
4684,Paid Search,1,1,240.9
4685,Direct,1,1,108.66
4686,Organic Search,1,1,1164.04
4687,Social Media > Paid Search,2,1,200.85
4688,Paid Search > Direct,2,0,0
4689,Direct,1,0,0
4690,Email > Social Media > Paid Search > Direct,4,1,287.82
4691,Organic Search > Organic Search,2,0,0
4692,Organic Search > Paid Search,2,1,681.19
4693,Paid Search > Social Media,2,0,0
4694,Paid Search > Paid Search > Direct > Social Media > Organic Search,5,1,492.19
4695,Organic Search,1,0,0
4696,Social Media,1,0,0
4697,Organic Search > Paid Search,2,0,0
4698,Social Media,1,0,0
4699,Paid Search,1,1,264.88
4700,Email,1,1,238.44
4701,Organic Search > Paid Search,2,0,0
4702,Organic Search,1,1,288.07
4703,Direct,1,1,652.63
4704,Organic Search,1,0,0
4705,Paid Search,1,0,0
4706,Direct,1,1,1497.51
4707,Social Media,1,0,0
4708,Organic Search,1,0,0
4709,Paid Search > Direct,2,0,0
4710,Social Media,1,0,0
4711,Organic Search,1,1,196.9
4712,Direct,1,0,0
4713,Paid Search,1,0,0
4714,Organic Search,1,1,362.93
4715,Social Media > Direct > Paid Search > Social Media > Direct > Direct,6,0,0
4716,Direct,1,0,0
4717,Social Media > Email > Organic Search,3,1,146.34
4718,Paid Search > Organic Search,2,0,0
4719,Social Media > Paid Search,2,0,0
4720,Paid Search > Direct > Paid Search,3,1,567.55
4721,Paid Search,1,1,1905.18
4722,Social Media > Email > Direct,3,0,0
4723,Organic Search,1,1,236.89
4724,Paid Search > Organic Search,2,0,0
4725,Organic Search,1,0,0
4726,Social Media > Paid Search > Email,3,1,96.22
4727,Paid Search > Organic Search > Paid Search > Email > Direct > Social Media > Organic Search,7,1,257.66
4728,Social Media > Organic Search > Social Media,3,0,0
4729,Social Media,1,0,0
4730,Paid Search,1,0,0
4731,Paid Search,1,1,443.59
4732,Social Media,1,1,91.24
4733,Paid Search > Direct > Paid Search,3,1,697.78
4734,Social Media,1,0,0
4735,Organic Search,1,0,0
4736,Social Media,1,0,0
4737,Paid Search > Direct,2,1,260.17
4738,Direct,1,0,0
4739,Social Media,1,0,0
4740,Social Media > Email > Paid Search > Paid Search,4,0,0
4741,Paid Search > Social Media,2,0,0
4742,Social Media,1,0,0
4743,Social Media > Paid Search > Paid Search > Organic Search > Paid Search > Organic Search,6,0,0
4744,Email,1,1,298.3
4745,Social Media > Direct,2,0,0
4746,Paid Search,1,1,155.22
4747,Social Media > Email > Direct,3,1,440.55
4748,Social Media,1,1,453.93
4749,Organic Search,1,0,0
4750,Paid Search > Email,2,1,264.48
4751,Organic Search > Email > Direct,3,0,0
4752,Paid Search > Organic Search,2,0,0
4753,Direct,1,1,777.73
4754,Paid Search > Paid Search,2,1,282.41
4755,Social Media > Paid Search > Social Media,3,0,0
4756,Social Media,1,0,0
4757,Organic Search > Social Media > Paid Search > Social Media > Email > Social Media > Social Media,7,0,0
4758,Direct,1,1,348.31
4759,Social Media,1,1,148.37
4760,Direct,1,1,379.12
4761,Paid Search > Email,2,0,0
4762,Direct,1,0,0
4763,Paid Search > Email > Paid Search,3,0,0
4764,Social Media > Email,2,0,0
4765,Social Media,1,0,0
4766,Organic Search,1,0,0
4767,Direct > Email > Direct > Email,4,0,0
4768,Direct > Email,2,1,594.43
4769,Social Media > Paid Search > Organic Search > Social Media > Direct,5,1,761.11
4770,Direct,1,1,662.32
4771,Paid Search,1,0,0
4772,Organic Search > Paid Search > Paid Search > Organic Search,4,0,0
4773,Social Media > Paid Search,2,1,169.68
4774,Organic Search > Social Media,2,0,0
4775,Paid Search > Social Media,2,0,0
4776,Email > Direct,2,1,715.49
4777,Organic Search > Paid Search > Organic Search > Social Media > Direct > Direct,6,0,0
4778,Organic Search,1,1,693.78
4779,Organic Search,1,0,0
4780,Paid Search > Social Media > Paid Search,3,1,715.08
4781,Direct,1,1,314.19
4782,Social Media,1,0,0
4783,Email,1,0,0
4784,Social Media > Direct,2,0,0
4785,Direct,1,1,204.44
4786,Paid Search > Email > Email > Direct,4,1,105.71
4787,Paid Search > Direct,2,0,0
4788,Organic Search > Paid Search,2,0,0
4789,Organic Search,1,1,264.49
4790,Organic Search > Direct > Email > Direct,4,1,108.0
4791,Paid Search,1,1,615.89
4792,Email > Direct,2,0,0
4793,Email > Organic Search,2,0,0
4794,Direct,1,1,1845.78
4795,Social Media > Social Media,2,0,0
4796,Direct > Social Media,2,0,0
4797,Organic Search,1,1,733.56
4798,Organic Search > Social Media,2,0,0
4799,Paid Search,1,0,0
4800,Organic Search > Paid Search,2,0,0
4801,Email,1,0,0
4802,Organic Search,1,0,0
4803,Social Media > Social Media > Email > Social Media,4,0,0
4804,Social Media,1,0,0
4805,Email > Social Media > Paid Search,3,0,0
4806,Social Media > Paid Search > Social Media > Paid Search > Direct,5,0,0
4807,Organic Search,1,0,0
4808,Organic Search > Paid Search > Email,3,1,223.06
4809,Social Media > Direct,2,1,104.28
4810,Direct > Social Media > Direct,3,1,972.78
4811,Direct > Paid Search > Email > Direct > Paid Search,5,0,0
4812,Organic Search > Paid Search,2,1,1724.1
4813,Organic Search > Organic Search > Social Media,3,0,0
4814,Email > Organic Search > Direct,3,1,419.82
4815,Email,1,0,0
4816,Direct > Organic Search > Direct > Social Media > Paid Search,5,0,0
4817,Organic Search,1,0,0
4818,Organic Search,1,0,0
4819,Social Media,1,0,0
4820,Organic Search,1,0,0
4821,Paid Search,1,0,0
4822,Organic Search,1,0,0
4823,Social Media,1,0,0
4824,Paid Search > Email > Paid Search,3,0,0
4825,Social Media,1,0,0
4826,Direct > Paid Search > Direct,3,1,752.3
4827,Organic Search,1,1,403.69
4828,Direct > Paid Search > Social Media,3,1,1377.4
4829,Social Media > Email,2,1,113.68
4830,Paid Search,1,1,294.19
4831,Social Media > Direct,2,0,0
4832,Organic Search > Paid Search > Paid Search > Paid Search > Organic Search > Direct,6,0,0
4833,Organic Search,1,1,321.12
4834,Email,1,1,279.08
4835,Direct > Paid Search,2,0,0
4836,Direct,1,1,678.76
4837,Direct,1,1,196.94
4838,Social Media > Social Media > Email,3,1,1846.1
4839,Organic Search > Paid Search > Social Media,3,0,0
4840,Direct,1,0,0
4841,Organic Search,1,1,55.37
4842,Direct > Social Media > Paid Search > Social Media,4,0,0
4843,Social Media > Social Media,2,0,0
4844,Paid Search,1,0,0
4845,Direct,1,0,0
4846,Organic Search > Direct > Email,3,0,0
4847,Organic Search > Direct,2,0,0
4848,Organic Search > Direct,2,1,548.07
4849,Paid Search > Email > Organic Search > Paid Search,4,0,0
4850,Social Media > Email,2,1,203.02
4851,Direct > Email,2,1,574.35
4852,Direct,1,1,325.52
4853,Direct,1,1,108.29
4854,Organic Search,1,0,0
4855,Paid Search,1,0,0
4856,Organic Search > Email > Social Media > Email,4,0,0
4857,Paid Search > Paid Search,2,0,0
4858,Organic Search,1,1,756.47
4859,Organic Search > Social Media > Organic Search,3,0,0
4860,Direct,1,0,0
4861,Organic Search > Paid Search > Email,3,1,1103.33
4862,Paid Search > Direct,2,0,0
4863,Organic Search > Email,2,0,0
4864,Social Media,1,0,0
4865,Direct > Organic Search > Email > Direct > Email,5,1,530.73
4866,Organic Search > Paid Search > Paid Search,3,1,560.67
4867,Organic Search > Direct,2,0,0
4868,Social Media > Paid Search,2,0,0
4869,Organic Search,1,0,0
4870,Organic Search,1,0,0
4871,Email > Direct > Direct,3,1,384.49
4872,Paid Search,1,0,0
4873,Paid Search,1,1,219.18
4874,Organic Search,1,0,0
4875,Organic Search > Social Media,2,1,127.33
4876,Paid Search > Social Media,2,0,0
4877,Organic Search,1,0,0
4878,Organic Search,1,0,0
4879,Direct,1,1,488.26
4880,Email,1,1,1939.64
4881,Social Media > Social Media,2,0,0
4882,Social Media,1,0,0
4883,Organic Search > Direct > Paid Search > Email > Social Media,5,0,0
4884,Social Media > Direct > Social Media > Organic Search > Paid Search > Email > Paid Search > Email,8,1,677.5
4885,Organic Search,1,0,0
4886,Direct,1,0,0
4887,Social Media,1,0,0
4888,Direct > Paid Search,2,0,0
4889,Paid Search,1,0,0
4890,Paid Search,1,1,211.07
4891,Social Media > Organic Search > Paid Search,3,1,187.39
4892,Organic Search,1,0,0
4893,Paid Search > Organic Search,2,1,50.53
4894,Organic Search,1,0,0
4895,Social Media,1,1,149.01
4896,Direct > Organic Search,2,1,94.87
4897,Organic Search > Direct > Email,3,1,321.26
4898,Organic Search > Email,2,0,0
4899,Organic Search,1,0,0
4900,Email > Paid Search > Direct,3,1,693.58
4901,Email,1,0,0
4902,Direct > Social Media,2,1,452.81
4903,Paid Search,1,0,0
4904,Social Media,1,0,0
4905,Organic Search,1,0,0
4906,Paid Search,1,1,581.0
4907,Direct,1,0,0
4908,Direct,1,0,0
4909,Email > Social Media > Direct > Email,4,1,143.46
4910,Direct > Email,2,1,801.69
4911,Organic Search,1,1,185.14
4912,Paid Search,1,0,0
4913,Paid Search > Social Media,2,0,0
4914,Social Media > Organic Search > Direct,3,0,0
4915,Email,1,0,0
4916,Organic Search,1,0,0
4917,Paid Search > Direct,2,1,577.49
4918,Paid Search,1,1,274.71
4919,Paid Search > Paid Search,2,1,242.58
4920,Social Media > Direct,2,1,476.39
4921,Paid Search > Paid Search,2,0,0
4922,Paid Search,1,0,0
4923,Social Media,1,1,215.19
4924,Organic Search,1,1,428.76
4925,Organic Search > Email > Direct,3,0,0
4926,Paid Search > Direct > Social Media,3,0,0
4927,Social Media > Organic Search > Social Media > Paid Search,4,1,734.67
4928,Organic Search > Social Media,2,0,0
4929,Social Media,1,0,0
4930,Organic Search > Direct > Direct > Social Media,4,0,0
4931,Organic Search > Social Media > Direct,3,0,0
4932,Paid Search,1,1,125.17
4933,Paid Search,1,1,537.46
4934,Social Media,1,1,219.93
4935,Organic Search > Email,2,1,443.38
4936,Organic Search > Direct,2,0,0
4937,Email,1,0,0
4938,Organic Search > Direct > Direct,3,1,237.35
4939,Paid Search,1,1,660.23
4940,Paid Search,1,0,0
4941,Paid Search > Email > Direct,3,0,0
4942,Organic Search,1,1,1813.76
4943,Paid Search > Social Media,2,0,0
4944,Direct > Social Media > Paid Search > Direct,4,1,200.46
4945,Organic Search,1,0,0
4946,Organic Search > Direct > Email,3,1,500.82
4947,Direct,1,1,216.43
4948,Organic Search > Direct,2,1,342.18
4949,Social Media > Direct,2,0,0
4950,Social Media > Paid Search > Email,3,0,0
4951,Organic Search > Paid Search,2,0,0
4952,Email,1,0,0
4953,Organic Search > Paid Search,2,1,1639.66
4954,Paid Search,1,1,338.58
4955,Social Media > Organic Search,2,0,0
4956,Paid Search > Email,2,1,787.37
4957,Paid Search,1,1,1985.79
4958,Paid Search,1,1,487.91
4959,Social Media > Organic Search > Paid Search > Direct,4,1,220.95
4960,Organic Search,1,0,0
4961,Paid Search,1,0,0
4962,Organic Search > Paid Search,2,0,0
4963,Paid Search,1,0,0
4964,Organic Search,1,1,170.99
4965,Social Media,1,0,0
4966,Social Media,1,0,0
4967,Email > Direct > Direct > Organic Search > Paid Search,5,0,0
4968,Organic Search,1,0,0
4969,Social Media > Direct,2,1,156.37
4970,Organic Search,1,0,0
4971,Organic Search,1,1,103.86
4972,Social Media,1,0,0
4973,Paid Search > Organic Search > Direct,3,1,185.3
4974,Social Media > Email,2,1,395.75
4975,Organic Search,1,0,0
4976,Organic Search > Paid Search > Organic Search,3,0,0
4977,Direct > Direct,2,0,0
4978,Organic Search > Paid Search,2,0,0
4979,Direct > Paid Search,2,1,214.6
4980,Direct,1,0,0
4981,Organic Search,1,0,0
4982,Paid Search,1,0,0
4983,Social Media,1,0,0
4984,Paid Search > Social Media,2,0,0
